Time Period,Therapy Area,Geography Location,Hospital Type,Hospital Name,Manufacturer,Product Name,Patient Age,Patient Gender,Claims volume,Patient Count,HCP Count
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Blazer Prime,19 - 35 years,Female,111,83,10
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Blazer Prime,19 - 35 years,Female,107,89,17
Jan-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Intellanav,19 - 35 years,Female,420,184,103
Jan-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Intellanav,19 - 35 years,Female,370,154,108
Jan-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Intellanav,19 - 35 years,Female,389,168,117
Jan-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Intellanav,19 - 35 years,Female,334,143,137
Jan-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Intellanav,19 - 35 years,Female,300,120,100
Jan-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Intellanav,19 - 35 years,Female,395,186,124
Jan-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Intellanav,19 - 35 years,Female,349,168,100
Jan-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Intellanav,19 - 35 years,Female,418,145,123
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Intellanav,19 - 35 years,Female,353,171,104
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Intellanav,19 - 35 years,Female,351,129,140
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Intellanav,19 - 35 years,Female,376,176,118
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Intellanav,19 - 35 years,Female,410,178,106
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Intellanav,19 - 35 years,Female,402,137,102
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Intellanav,19 - 35 years,Female,403,157,123
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Intellanav,19 - 35 years,Female,320,121,120
Jan-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Intellanav,19 - 35 years,Female,419,174,101
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiCath,19 - 35 years,Female,522,555,211
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiCath,19 - 35 years,Female,563,454,196
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiCath,19 - 35 years,Female,552,476,175
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiCath,19 - 35 years,Female,548,471,185
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiCath,19 - 35 years,Female,556,479,154
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiCath,19 - 35 years,Female,614,519,232
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiCath,19 - 35 years,Female,515,557,184
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiCath,19 - 35 years,Female,598,488,208
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiCath,19 - 35 years,Female,619,444,207
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiCath,19 - 35 years,Female,689,461,187
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiCath,19 - 35 years,Female,517,548,225
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiCath,19 - 35 years,Female,592,466,187
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiCath,19 - 35 years,Female,554,536,251
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiCath,19 - 35 years,Female,550,528,213
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiCath,19 - 35 years,Female,585,516,242
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiCath,19 - 35 years,Female,571,516,184
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiFlex,19 - 35 years,Female,105,87,11
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiFlex,19 - 35 years,Female,110,87,13
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiFlex,19 - 35 years,Female,109,85,12
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiFlex,19 - 35 years,Female,114,89,16
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiFlex,19 - 35 years,Female,114,82,12
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiFlex,19 - 35 years,Female,111,84,18
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiFlex,19 - 35 years,Female,110,83,17
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiFlex,19 - 35 years,Female,120,85,19
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiFlex,19 - 35 years,Female,105,84,17
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiFlex,19 - 35 years,Female,122,82,19
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiFlex,19 - 35 years,Female,114,89,10
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiFlex,19 - 35 years,Female,107,89,10
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiFlex,19 - 35 years,Female,118,87,18
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiFlex,19 - 35 years,Female,120,92,10
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiFlex,19 - 35 years,Female,112,82,14
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiFlex,19 - 35 years,Female,107,86,12
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Thermocool,19 - 35 years,Female,1354,883,480
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Thermocool,19 - 35 years,Female,1381,890,427
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Thermocool,19 - 35 years,Female,1029,875,468
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Thermocool,19 - 35 years,Female,1161,824,440
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Thermocool,19 - 35 years,Female,1081,897,526
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Thermocool,19 - 35 years,Female,1255,896,476
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Thermocool,19 - 35 years,Female,1107,879,425
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Thermocool,19 - 35 years,Female,1053,912,473
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Thermocool,19 - 35 years,Female,1372,821,506
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Thermocool,19 - 35 years,Female,1211,819,446
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Thermocool,19 - 35 years,Female,1385,914,417
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Thermocool,19 - 35 years,Female,1340,914,519
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Thermocool,19 - 35 years,Female,1240,900,498
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Thermocool,19 - 35 years,Female,1196,877,500
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Thermocool,19 - 35 years,Female,1181,822,514
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Thermocool,19 - 35 years,Female,1400,910,426
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Navistar,19 - 35 years,Female,200,103,115
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Navistar,19 - 35 years,Female,185,109,105
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Navistar,19 - 35 years,Female,190,113,110
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Navistar,19 - 35 years,Female,195,102,115
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Navistar,19 - 35 years,Female,206,112,104
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Navistar,19 - 35 years,Female,222,105,119
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Navistar,19 - 35 years,Female,207,105,119
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Navistar,19 - 35 years,Female,192,109,110
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Navistar,19 - 35 years,Female,203,116,120
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Navistar,19 - 35 years,Female,202,102,115
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Navistar,19 - 35 years,Female,185,122,106
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Navistar,19 - 35 years,Female,222,109,104
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Navistar,19 - 35 years,Female,215,104,119
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Navistar,19 - 35 years,Female,195,114,108
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Navistar,19 - 35 years,Female,208,120,118
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Navistar,19 - 35 years,Female,192,118,112
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Blazer Prime,19 - 35 years,Female,109,90,20
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Blazer Prime,19 - 35 years,Female,114,91,12
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Blazer Prime,19 - 35 years,Female,113,86,15
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Blazer Prime,19 - 35 years,Female,112,85,13
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Blazer Prime,19 - 35 years,Female,114,84,17
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Blazer Prime,19 - 35 years,Female,106,90,20
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Blazer Prime,19 - 35 years,Female,112,85,19
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Blazer Prime,19 - 35 years,Female,113,87,11
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Blazer Prime,19 - 35 years,Female,114,84,13
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Blazer Prime,19 - 35 years,Female,107,87,17
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Blazer Prime,19 - 35 years,Female,102,86,14
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Blazer Prime,19 - 35 years,Female,109,84,17
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Blazer Prime,19 - 35 years,Female,115,89,18
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Blazer Prime,19 - 35 years,Female,105,82,12
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Blazer Prime,19 - 35 years,Female,113,85,10
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Blazer Prime,19 - 35 years,Female,109,91,17
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Intellanav,19 - 35 years,Female,428,188,105
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Intellanav,19 - 35 years,Female,377,157,110
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Intellanav,19 - 35 years,Female,397,171,119
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Intellanav,19 - 35 years,Female,341,146,140
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Intellanav,19 - 35 years,Female,306,122,102
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Intellanav,19 - 35 years,Female,403,190,126
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Intellanav,19 - 35 years,Female,356,171,102
Feb-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Intellanav,19 - 35 years,Female,426,148,125
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Intellanav,19 - 35 years,Female,360,174,106
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Intellanav,19 - 35 years,Female,358,132,143
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Intellanav,19 - 35 years,Female,384,180,120
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Intellanav,19 - 35 years,Female,418,182,108
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Intellanav,19 - 35 years,Female,410,140,104
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Intellanav,19 - 35 years,Female,411,160,125
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Intellanav,19 - 35 years,Female,326,123,122
Feb-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Intellanav,19 - 35 years,Female,427,177,103
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiCath,19 - 35 years,Female,502,533,203
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiCath,19 - 35 years,Female,541,436,188
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiCath,19 - 35 years,Female,530,458,169
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiCath,19 - 35 years,Female,526,453,177
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiCath,19 - 35 years,Female,534,461,148
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiCath,19 - 35 years,Female,590,499,222
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiCath,19 - 35 years,Female,495,535,176
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiCath,19 - 35 years,Female,574,468,200
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiCath,19 - 35 years,Female,595,426,199
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiCath,19 - 35 years,Female,662,443,179
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiCath,19 - 35 years,Female,497,526,217
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiCath,19 - 35 years,Female,568,448,179
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiCath,19 - 35 years,Female,532,515,241
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiCath,19 - 35 years,Female,528,508,205
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiCath,19 - 35 years,Female,563,496,232
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiCath,19 - 35 years,Female,549,496,176
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiFlex,19 - 35 years,Female,101,83,11
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiFlex,19 - 35 years,Female,106,83,13
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiFlex,19 - 35 years,Female,105,81,12
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiFlex,19 - 35 years,Female,110,85,16
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiFlex,19 - 35 years,Female,110,78,12
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiFlex,19 - 35 years,Female,107,80,18
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiFlex,19 - 35 years,Female,106,79,17
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiFlex,19 - 35 years,Female,116,81,19
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiFlex,19 - 35 years,Female,101,80,17
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiFlex,19 - 35 years,Female,118,78,19
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiFlex,19 - 35 years,Female,110,85,10
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiFlex,19 - 35 years,Female,103,85,10
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiFlex,19 - 35 years,Female,114,83,18
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiFlex,19 - 35 years,Female,116,88,10
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiFlex,19 - 35 years,Female,108,78,14
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiFlex,19 - 35 years,Female,103,82,12
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Thermocool,19 - 35 years,Female,1300,849,462
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Thermocool,19 - 35 years,Female,1327,856,411
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Thermocool,19 - 35 years,Female,989,841,450
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Thermocool,19 - 35 years,Female,1115,792,422
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Thermocool,19 - 35 years,Female,1039,861,506
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Thermocool,19 - 35 years,Female,1205,860,458
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Thermocool,19 - 35 years,Female,1063,845,409
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Thermocool,19 - 35 years,Female,1011,876,455
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Thermocool,19 - 35 years,Female,1318,789,486
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Thermocool,19 - 35 years,Female,1163,787,428
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Thermocool,19 - 35 years,Female,1331,878,401
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Thermocool,19 - 35 years,Female,1288,878,499
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Thermocool,19 - 35 years,Female,1192,864,478
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Thermocool,19 - 35 years,Female,1150,843,480
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Thermocool,19 - 35 years,Female,1135,790,494
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Thermocool,19 - 35 years,Female,1346,874,410
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Navistar,19 - 35 years,Female,192,99,111
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Navistar,19 - 35 years,Female,177,105,101
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Navistar,19 - 35 years,Female,182,109,106
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Navistar,19 - 35 years,Female,187,98,111
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Navistar,19 - 35 years,Female,198,108,100
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Navistar,19 - 35 years,Female,214,101,115
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Navistar,19 - 35 years,Female,199,101,115
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Navistar,19 - 35 years,Female,184,105,106
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Navistar,19 - 35 years,Female,195,112,116
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Navistar,19 - 35 years,Female,194,98,111
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Navistar,19 - 35 years,Female,177,118,102
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Navistar,19 - 35 years,Female,214,105,100
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Navistar,19 - 35 years,Female,207,100,115
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Navistar,19 - 35 years,Female,187,110,104
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Navistar,19 - 35 years,Female,200,116,114
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Navistar,19 - 35 years,Female,184,114,108
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Blazer Prime,19 - 35 years,Female,105,86,20
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Blazer Prime,19 - 35 years,Female,110,87,12
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Blazer Prime,19 - 35 years,Female,109,82,15
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Blazer Prime,19 - 35 years,Female,108,81,13
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Blazer Prime,19 - 35 years,Female,110,80,17
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Blazer Prime,19 - 35 years,Female,102,86,20
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Blazer Prime,19 - 35 years,Female,108,81,19
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Blazer Prime,19 - 35 years,Female,109,83,11
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Blazer Prime,19 - 35 years,Female,110,80,13
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Blazer Prime,19 - 35 years,Female,103,83,17
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Blazer Prime,19 - 35 years,Female,98,82,14
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Blazer Prime,19 - 35 years,Female,105,80,17
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Blazer Prime,19 - 35 years,Female,111,85,18
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Blazer Prime,19 - 35 years,Female,101,78,12
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Blazer Prime,19 - 35 years,Female,109,81,10
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Blazer Prime,19 - 35 years,Female,105,87,17
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Intellanav,19 - 35 years,Female,412,180,101
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Intellanav,19 - 35 years,Female,363,151,106
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Intellanav,19 - 35 years,Female,381,165,115
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Intellanav,19 - 35 years,Female,327,140,134
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Intellanav,19 - 35 years,Female,294,118,98
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Intellanav,19 - 35 years,Female,387,182,122
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Intellanav,19 - 35 years,Female,342,165,98
Mar-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Intellanav,19 - 35 years,Female,410,142,121
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Intellanav,19 - 35 years,Female,346,168,102
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Intellanav,19 - 35 years,Female,344,126,137
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Intellanav,19 - 35 years,Female,368,172,116
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Intellanav,19 - 35 years,Female,402,174,104
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Intellanav,19 - 35 years,Female,394,134,100
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Intellanav,19 - 35 years,Female,395,154,121
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Intellanav,19 - 35 years,Female,314,119,118
Mar-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Intellanav,19 - 35 years,Female,411,171,99
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiCath,19 - 35 years,Female,507,539,205
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiCath,19 - 35 years,Female,547,441,190
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiCath,19 - 35 years,Female,536,463,171
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiCath,19 - 35 years,Female,532,458,179
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiCath,19 - 35 years,Female,540,466,150
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiCath,19 - 35 years,Female,596,504,225
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiCath,19 - 35 years,Female,500,541,178
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiCath,19 - 35 years,Female,580,473,202
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiCath,19 - 35 years,Female,601,431,201
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiCath,19 - 35 years,Female,669,448,181
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiCath,19 - 35 years,Female,502,532,219
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiCath,19 - 35 years,Female,574,453,181
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiCath,19 - 35 years,Female,538,520,244
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiCath,19 - 35 years,Female,534,513,207
